v_init,gear,accel,time
10.700314658131074,1.661,0.625,0.1
10.762814658131074,1.661,0.625,0.1
10.825314658131074,1.661,0.625,0.1
10.887814658131074,1.661,0.625,0.1
10.950314658131074,1.661,0.625,0.1
11.012814658131074,1.661,0.625,0.1
11.075314658131074,1.661,0.625,0.1
11.137814658131074,1.661,0.625,0.1
11.200314658131074,1.661,0.625,0.1
11.262814658131074,1.661,0.625,0.1
11.325314658131074,1.661,0.625,0.1
11.387814658131074,1.661,0.625,0.1
11.450314658131074,1.661,0.625,0.1
11.512814658131074,1.661,0.625,0.1
11.575314658131074,1.661,0.625,0.1
11.637814658131074,1.661,0.625,0.1
11.700314658131074,1.661,0.625,0.1
11.762814658131074,1.661,0.625,0.1
11.825314658131074,1.661,0.625,0.1
11.887814658131074,1.661,0.625,0.1
11.950314658131074,1.211,0.625,0.1
12.012814658131074,1.211,0.625,0.1
12.075314658131074,1.211,0.625,0.1
12.137814658131074,1.211,0.625,0.1
12.200314658131074,1.211,0.625,0.1
12.262814658131074,1.211,0.625,0.1
12.325314658131074,1.211,0.625,0.1
12.387814658131074,1.211,0.625,0.1
12.450314658131074,1.211,0.625,0.1
12.5,1.211,0.625,0.0999999999999989
12.463333333333333,1.661,-0.36666666666666664,0.1
12.426666666666666,1.661,-0.36666666666666664,0.1
12.389999999999999,1.661,-0.36666666666666664,0.1
12.353333333333332,1.661,-0.36666666666666664,0.1
12.316666666666665,1.661,-0.36666666666666664,0.1
12.279999999999998,1.661,-0.36666666666666664,0.1
12.24333333333333,1.661,-0.36666666666666664,0.1
12.206666666666663,1.661,-0.36666666666666664,0.1
12.169999999999996,1.661,-0.36666666666666664,0.1
12.13333333333333,1.661,-0.36666666666666664,0.1
12.096666666666662,1.661,-0.36666666666666664,0.1
12.059999999999995,1.661,-0.36666666666666664,0.1
12.023333333333328,1.661,-0.36666666666666664,0.1
11.986666666666661,1.661,-0.36666666666666664,0.1
11.949999999999994,1.661,-0.36666666666666664,0.1
11.913333333333327,1.661,-0.36666666666666664,0.1
11.87666666666666,1.661,-0.36666666666666664,0.1
11.839999999999993,1.661,-0.36666666666666664,0.1
11.803333333333326,1.661,-0.36666666666666664,0.1
11.766666666666659,1.661,-0.36666666666666664,0.1
11.729999999999992,1.661,-0.36666666666666664,0.1
11.693333333333324,1.661,-0.36666666666666664,0.1
11.656666666666657,1.661,-0.36666666666666664,0.1
11.61999999999999,1.661,-0.36666666666666664,0.1
11.583333333333323,1.661,-0.36666666666666664,0.1
11.546666666666656,1.661,-0.36666666666666664,0.1
11.50999999999999,1.661,-0.36666666666666664,0.1
11.473333333333322,1.661,-0.36666666666666664,0.1
11.436666666666655,1.661,-0.36666666666666664,0.1
11.399999999999988,1.661,-0.36666666666666664,0.1
11.36333333333332,1.661,-0.36666666666666664,0.1
11.326666666666654,1.661,-0.36666666666666664,0.1
11.289999999999987,1.661,-0.36666666666666664,0.1
11.25333333333332,1.661,-0.36666666666666664,0.1
11.216666666666653,1.661,-0.36666666666666664,0.1
11.179999999999986,1.661,-0.36666666666666664,0.1
11.143333333333318,1.661,-0.36666666666666664,0.1
11.106666666666651,1.661,-0.36666666666666664,0.1
11.069999999999984,1.661,-0.36666666666666664,0.1
11.033333333333317,1.661,-0.36666666666666664,0.1
10.99666666666665,1.661,-0.36666666666666664,0.1
10.959999999999983,1.661,-0.36666666666666664,0.1
10.923333333333316,1.661,-0.36666666666666664,0.1
10.886666666666649,1.661,-0.36666666666666664,0.1
10.849999999999982,1.661,-0.36666666666666664,0.1
10.813333333333315,1.661,-0.36666666666666664,0.1
10.776666666666648,1.661,-0.36666666666666664,0.1
10.73999999999998,1.661,-0.36666666666666664,0.1
10.703333333333314,1.661,-0.36666666666666664,0.1
10.666666666666647,1.661,-0.36666666666666664,0.1
10.62999999999998,2.315,-0.36666666666666664,0.1
10.593333333333312,2.315,-0.36666666666666664,0.1
10.556666666666645,2.315,-0.36666666666666664,0.1
10.519999999999978,2.315,-0.36666666666666664,0.1
10.483333333333311,2.315,-0.36666666666666664,0.1
10.446666666666644,2.315,-0.36666666666666664,0.1
10.409999999999977,2.315,-0.36666666666666664,0.1
10.37333333333331,2.315,-0.36666666666666664,0.1
10.336666666666643,2.315,-0.36666666666666664,0.1
10.299999999999976,2.315,-0.36666666666666664,0.1
10.263333333333309,2.315,-0.36666666666666664,0.1
10.226666666666642,2.315,-0.36666666666666664,0.1
10.189999999999975,2.315,-0.36666666666666664,0.1
10.153333333333308,2.315,-0.36666666666666664,0.1
10.11666666666664,2.315,-0.36666666666666664,0.1
10.079999999999973,2.315,-0.36666666666666664,0.1
10.043333333333306,2.315,-0.36666666666666664,0.1
10.00666666666664,2.315,-0.36666666666666664,0.1
9.969999999999972,2.315,-0.36666666666666664,0.1
9.933333333333305,2.315,-0.36666666666666664,0.1
9.896666666666638,2.315,-0.36666666666666664,0.1
9.859999999999971,2.315,-0.36666666666666664,0.1
9.823333333333304,2.315,-0.36666666666666664,0.1
9.786666666666637,2.315,-0.36666666666666664,0.1
9.74999999999997,2.315,-0.36666666666666664,0.1
9.713333333333303,2.315,-0.36666666666666664,0.1
9.676666666666636,2.315,-0.36666666666666664,0.1
9.639999999999969,2.315,-0.36666666666666664,0.1
9.603333333333302,2.315,-0.36666666666666664,0.1
9.566666666666634,2.315,-0.36666666666666664,0.1
9.529999999999967,2.315,-0.36666666666666664,0.1
9.4933333333333,2.315,-0.36666666666666664,0.1
9.456666666666633,2.315,-0.36666666666666664,0.1
9.419999999999966,2.315,-0.36666666666666664,0.1
9.383333333333299,2.315,-0.36666666666666664,0.1
9.346666666666632,2.315,-0.36666666666666664,0.1
9.309999999999965,2.315,-0.36666666666666664,0.1
9.273333333333298,2.315,-0.36666666666666664,0.1
9.23666666666663,2.315,-0.36666666666666664,0.1
9.199999999999964,2.315,-0.36666666666666664,0.1
9.163333333333297,2.315,-0.36666666666666664,0.1
9.12666666666663,2.315,-0.36666666666666664,0.1
9.089999999999963,2.315,-0.36666666666666664,0.1
9.053333333333295,2.315,-0.36666666666666664,0.1
9.016666666666628,2.315,-0.36666666666666664,0.1
8.979999999999961,2.315,-0.36666666666666664,0.1
8.943333333333294,2.315,-0.36666666666666664,0.1
8.906666666666627,2.315,-0.36666666666666664,0.1
8.86999999999996,2.315,-0.36666666666666664,0.1
8.833333333333293,2.315,-0.36666666666666664,0.1
8.796666666666626,2.315,-0.36666666666666664,0.1
8.759999999999959,2.315,-0.36666666666666664,0.1
8.723333333333292,2.315,-0.36666666666666664,0.1
8.686666666666625,2.315,-0.36666666666666664,0.1
8.649999999999958,2.315,-0.36666666666666664,0.1
8.61333333333329,2.315,-0.36666666666666664,0.1
8.576666666666624,2.315,-0.36666666666666664,0.1
8.539999999999957,2.315,-0.36666666666666664,0.1
8.50333333333329,2.315,-0.36666666666666664,0.1
8.466666666666622,2.315,-0.36666666666666664,0.1
8.429999999999955,2.315,-0.36666666666666664,0.1
8.393333333333288,2.315,-0.36666666666666664,0.1
8.356666666666621,2.315,-0.36666666666666664,0.1
8.319999999999954,2.315,-0.36666666666666664,0.1
8.283333333333287,2.315,-0.36666666666666664,0.1
8.24666666666662,2.315,-0.36666666666666664,0.1
8.209999999999953,2.315,-0.36666666666666664,0.1
8.173333333333286,2.315,-0.36666666666666664,0.1
8.136666666666619,2.315,-0.36666666666666664,0.1
8.099999999999952,2.315,-0.36666666666666664,0.1
8.063333333333285,2.315,-0.36666666666666664,0.1
8.026666666666618,2.315,-0.36666666666666664,0.1
7.9899999999999505,2.315,-0.36666666666666664,0.1
7.953333333333283,2.315,-0.36666666666666664,0.1
7.916666666666616,2.315,-0.36666666666666664,0.1
7.879999999999949,2.315,-0.36666666666666664,0.1
7.843333333333282,2.315,-0.36666666666666664,0.1
7.806666666666615,2.315,-0.36666666666666664,0.1
7.769999999999948,2.315,-0.36666666666666664,0.1
7.733333333333281,2.315,-0.36666666666666664,0.1
7.696666666666614,2.315,-0.36666666666666664,0.1
7.659999999999947,2.315,-0.36666666666666664,0.1
7.62333333333328,2.315,-0.36666666666666664,0.1
7.586666666666613,2.315,-0.36666666666666664,0.1
7.549999999999946,2.315,-0.36666666666666664,0.1
7.513333333333279,2.315,-0.36666666666666664,0.1
7.4766666666666115,2.315,-0.36666666666666664,0.1
7.439999999999944,2.315,-0.36666666666666664,0.1
7.403333333333277,2.315,-0.36666666666666664,0.1
7.36666666666661,3.333,-0.36666666666666664,0.1
7.329999999999943,3.333,-0.36666666666666664,0.1
7.293333333333276,3.333,-0.36666666666666664,0.1
7.256666666666609,3.333,-0.36666666666666664,0.1
7.219999999999942,3.333,-0.36666666666666664,0.1
7.183333333333275,3.333,-0.36666666666666664,0.1
7.146666666666608,3.333,-0.36666666666666664,0.1
7.109999999999941,3.333,-0.36666666666666664,0.1
7.073333333333274,3.333,-0.36666666666666664,0.1
7.036666666666607,3.333,-0.36666666666666664,0.1
6.99999999999994,3.333,-0.36666666666666664,0.1
6.9633333333332725,3.333,-0.36666666666666664,0.1
6.9266666666666055,3.333,-0.36666666666666664,0.1
6.889999999999938,3.333,-0.36666666666666664,0.1
6.853333333333271,3.333,-0.36666666666666664,0.1
6.816666666666604,3.333,-0.36666666666666664,0.1
6.779999999999937,3.333,-0.36666666666666664,0.1
6.74333333333327,3.333,-0.36666666666666664,0.1
6.706666666666603,3.333,-0.36666666666666664,0.1
6.669999999999936,3.333,-0.36666666666666664,0.1
6.633333333333269,3.333,-0.36666666666666664,0.1
6.596666666666602,3.333,-0.36666666666666664,0.1
6.559999999999935,3.333,-0.36666666666666664,0.1
6.523333333333268,3.333,-0.36666666666666664,0.1
6.486666666666601,3.333,-0.36666666666666664,0.1
6.449999999999934,3.333,-0.36666666666666664,0.1
6.4133333333332665,3.333,-0.36666666666666664,0.1
6.376666666666599,3.333,-0.36666666666666664,0.1
6.339999999999932,3.333,-0.36666666666666664,0.1
6.303333333333265,3.333,-0.36666666666666664,0.1
6.266666666666598,3.333,-0.36666666666666664,0.1
6.229999999999931,3.333,-0.36666666666666664,0.1
6.193333333333264,3.333,-0.36666666666666664,0.1
6.156666666666597,3.333,-0.36666666666666664,0.1
6.11999999999993,3.333,-0.36666666666666664,0.1
6.083333333333263,3.333,-0.36666666666666664,0.1
6.046666666666596,3.333,-0.36666666666666664,0.1
6.009999999999929,3.333,-0.36666666666666664,0.1
5.973333333333262,3.333,-0.36666666666666664,0.1
5.936666666666595,3.333,-0.36666666666666664,0.1
5.8999999999999275,3.333,-0.36666666666666664,0.1
5.8633333333332605,3.333,-0.36666666666666664,0.1
5.826666666666593,3.333,-0.36666666666666664,0.1
5.789999999999926,3.333,-0.36666666666666664,0.1
5.753333333333259,3.333,-0.36666666666666664,0.1
5.716666666666592,3.333,-0.36666666666666664,0.1
5.679999999999925,3.333,-0.36666666666666664,0.1
5.643333333333258,3.333,-0.36666666666666664,0.1
5.606666666666591,3.333,-0.36666666666666664,0.1
5.569999999999924,3.333,-0.36666666666666664,0.1
5.533333333333257,3.333,-0.36666666666666664,0.1
5.49666666666659,3.333,-0.36666666666666664,0.1
5.459999999999923,3.333,-0.36666666666666664,0.1
5.423333333333256,3.333,-0.36666666666666664,0.1
5.3866666666665886,3.333,-0.36666666666666664,0.1
5.3499999999999215,3.333,-0.36666666666666664,0.1
5.313333333333254,3.333,-0.36666666666666664,0.1
5.276666666666587,3.333,-0.36666666666666664,0.1
5.23999999999992,3.333,-0.36666666666666664,0.1
5.203333333333253,3.333,-0.36666666666666664,0.1
5.166666666666586,3.333,-0.36666666666666664,0.1
5.129999999999919,3.333,-0.36666666666666664,0.1
5.093333333333252,3.333,-0.36666666666666664,0.1
5.056666666666585,3.333,-0.36666666666666664,0.1
5.019999999999918,3.333,-0.36666666666666664,0.1
4.983333333333251,3.333,-0.36666666666666664,0.1
4.946666666666584,3.333,-0.36666666666666664,0.1
4.909999999999917,3.333,-0.36666666666666664,0.1
4.87333333333325,3.333,-0.36666666666666664,0.1
4.8366666666665825,3.333,-0.36666666666666664,0.1
4.7999999999999154,3.333,-0.36666666666666664,0.1
4.763333333333248,3.333,-0.36666666666666664,0.1
4.726666666666581,3.333,-0.36666666666666664,0.1
4.689999999999914,3.333,-0.36666666666666664,0.1
4.653333333333247,3.333,-0.36666666666666664,0.1
4.61666666666658,3.333,-0.36666666666666664,0.1
4.579999999999913,3.333,-0.36666666666666664,0.1
4.543333333333246,3.333,-0.36666666666666664,0.1
4.506666666666579,3.333,-0.36666666666666664,0.1
4.469999999999912,3.333,-0.36666666666666664,0.1
4.433333333333245,5.503,-0.36666666666666664,0.1
4.396666666666578,5.503,-0.36666666666666664,0.1
4.359999999999911,5.503,-0.36666666666666664,0.1
4.3233333333332435,5.503,-0.36666666666666664,0.1
4.2866666666665765,5.503,-0.36666666666666664,0.1
4.249999999999909,5.503,-0.36666666666666664,0.1
4.213333333333242,5.503,-0.36666666666666664,0.1
4.176666666666575,5.503,-0.36666666666666664,0.1
4.139999999999908,5.503,-0.36666666666666664,0.1
4.103333333333241,5.503,-0.36666666666666664,0.1
4.066666666666574,5.503,-0.36666666666666664,0.1
4.029999999999907,5.503,-0.36666666666666664,0.1
3.9933333333332404,5.503,-0.36666666666666664,0.1
3.9566666666665737,5.503,-0.36666666666666664,0.1
3.919999999999907,5.503,-0.36666666666666664,0.1
3.8833333333332405,5.503,-0.36666666666666664,0.1
3.846666666666574,5.503,-0.36666666666666664,0.1
3.8099999999999072,5.503,-0.36666666666666664,0.1
3.7733333333332406,5.503,-0.36666666666666664,0.1
3.736666666666574,5.503,-0.36666666666666664,0.1
3.6999999999999074,5.503,-0.36666666666666664,0.1
3.6633333333332407,5.503,-0.36666666666666664,0.1
3.626666666666574,5.503,-0.36666666666666664,0.1
3.5899999999999075,5.503,-0.36666666666666664,0.1
3.553333333333241,5.503,-0.36666666666666664,0.1
3.5166666666665742,5.503,-0.36666666666666664,0.1
3.4799999999999076,5.503,-0.36666666666666664,0.1
3.443333333333241,5.503,-0.36666666666666664,0.1
3.4066666666665744,5.503,-0.36666666666666664,0.1
3.3699999999999077,5.503,-0.36666666666666664,0.1
3.333333333333334,5.503,-0.36666666666666664,0.09999999999999862
3.372222222222222,5.503,0.3888888888888889,0.1
3.4111111111111105,5.503,0.3888888888888889,0.1
3.4499999999999993,5.503,0.3888888888888889,0.1
3.488888888888888,5.503,0.3888888888888889,0.1
3.527777777777777,5.503,0.3888888888888889,0.1
3.5666666666666655,5.503,0.3888888888888889,0.1
3.6055555555555543,5.503,0.3888888888888889,0.1
3.644444444444443,5.503,0.3888888888888889,0.1
3.683333333333332,5.503,0.3888888888888889,0.1
3.7222222222222205,5.503,0.3888888888888889,0.1
3.7611111111111093,5.503,0.3888888888888889,0.1
3.799999999999998,5.503,0.3888888888888889,0.1
3.838888888888887,5.503,0.3888888888888889,0.1
3.8777777777777755,5.503,0.3888888888888889,0.1
3.9166666666666643,5.503,0.3888888888888889,0.1
3.955555555555553,5.503,0.3888888888888889,0.1
3.994444444444442,5.503,0.3888888888888889,0.1
4.0333333333333306,5.503,0.3888888888888889,0.1
4.072222222222219,5.503,0.3888888888888889,0.1
4.111111111111108,5.503,0.3888888888888889,0.1
4.149999999999997,5.503,0.3888888888888889,0.1
4.1888888888888856,5.503,0.3888888888888889,0.1
4.227777777777774,5.503,0.3888888888888889,0.1
4.266666666666663,5.503,0.3888888888888889,0.1
4.305555555555552,5.503,0.3888888888888889,0.1
4.344444444444441,5.503,0.3888888888888889,0.1
4.383333333333329,3.333,0.3888888888888889,0.1
4.422222222222218,3.333,0.3888888888888889,0.1
4.461111111111107,3.333,0.3888888888888889,0.1
4.499999999999996,3.333,0.3888888888888889,0.1
4.538888888888884,3.333,0.3888888888888889,0.1
4.577777777777773,3.333,0.3888888888888889,0.1
4.616666666666662,3.333,0.3888888888888889,0.1
4.655555555555551,3.333,0.3888888888888889,0.1
4.694444444444439,3.333,0.3888888888888889,0.1
4.733333333333328,3.333,0.3888888888888889,0.1
4.772222222222217,3.333,0.3888888888888889,0.1
4.811111111111106,3.333,0.3888888888888889,0.1
4.849999999999994,3.333,0.3888888888888889,0.1
4.888888888888883,3.333,0.3888888888888889,0.1
4.927777777777772,3.333,0.3888888888888889,0.1
4.966666666666661,3.333,0.3888888888888889,0.1
5.005555555555549,3.333,0.3888888888888889,0.1
5.044444444444438,3.333,0.3888888888888889,0.1
5.083333333333327,3.333,0.3888888888888889,0.1
5.122222222222216,3.333,0.3888888888888889,0.1
5.161111111111104,3.333,0.3888888888888889,0.1
5.199999999999993,3.333,0.3888888888888889,0.1
5.238888888888882,3.333,0.3888888888888889,0.1
5.277777777777771,3.333,0.3888888888888889,0.1
5.316666666666659,3.333,0.3888888888888889,0.1
5.355555555555548,3.333,0.3888888888888889,0.1
5.394444444444437,3.333,0.3888888888888889,0.1
5.433333333333326,3.333,0.3888888888888889,0.1
5.472222222222214,3.333,0.3888888888888889,0.1
5.511111111111103,3.333,0.3888888888888889,0.1
5.549999999999992,3.333,0.3888888888888889,0.1
5.588888888888881,3.333,0.3888888888888889,0.1
5.627777777777769,3.333,0.3888888888888889,0.1
5.666666666666658,3.333,0.3888888888888889,0.1
5.705555555555547,3.333,0.3888888888888889,0.1
5.744444444444436,3.333,0.3888888888888889,0.1
5.783333333333324,3.333,0.3888888888888889,0.1
5.822222222222213,3.333,0.3888888888888889,0.1
5.861111111111102,3.333,0.3888888888888889,0.1
5.899999999999991,3.333,0.3888888888888889,0.1
5.938888888888879,3.333,0.3888888888888889,0.1
5.977777777777768,3.333,0.3888888888888889,0.1
6.016666666666657,3.333,0.3888888888888889,0.1
6.055555555555546,3.333,0.3888888888888889,0.1
6.094444444444434,3.333,0.3888888888888889,0.1
6.133333333333323,3.333,0.3888888888888889,0.1
6.172222222222212,3.333,0.3888888888888889,0.1
6.211111111111101,3.333,0.3888888888888889,0.1
6.249999999999989,2.315,0.3888888888888889,0.1
6.288888888888878,2.315,0.3888888888888889,0.1
6.327777777777767,2.315,0.3888888888888889,0.1
6.366666666666656,2.315,0.3888888888888889,0.1
6.405555555555544,2.315,0.3888888888888889,0.1
6.444444444444433,2.315,0.3888888888888889,0.1
6.483333333333322,2.315,0.3888888888888889,0.1
6.522222222222211,2.315,0.3888888888888889,0.1
6.561111111111099,2.315,0.3888888888888889,0.1
6.599999999999988,2.315,0.3888888888888889,0.1
6.638888888888877,2.315,0.3888888888888889,0.1
6.677777777777766,2.315,0.3888888888888889,0.1
6.716666666666654,2.315,0.3888888888888889,0.1
6.755555555555543,2.315,0.3888888888888889,0.1
6.794444444444432,2.315,0.3888888888888889,0.1
6.833333333333321,2.315,0.3888888888888889,0.1
6.872222222222209,2.315,0.3888888888888889,0.1
6.911111111111098,2.315,0.3888888888888889,0.1
6.949999999999987,2.315,0.3888888888888889,0.1
6.988888888888876,2.315,0.3888888888888889,0.1
7.027777777777764,2.315,0.3888888888888889,0.1
7.066666666666653,2.315,0.3888888888888889,0.1
7.105555555555542,2.315,0.3888888888888889,0.1
7.144444444444431,2.315,0.3888888888888889,0.1
7.183333333333319,2.315,0.3888888888888889,0.1
7.222222222222208,2.315,0.3888888888888889,0.1
7.261111111111097,2.315,0.3888888888888889,0.1
7.299999999999986,2.315,0.3888888888888889,0.1
7.338888888888874,2.315,0.3888888888888889,0.1
7.377777777777763,2.315,0.3888888888888889,0.1
7.416666666666652,2.315,0.3888888888888889,0.1
7.455555555555541,2.315,0.3888888888888889,0.1
7.494444444444429,2.315,0.3888888888888889,0.1
7.533333333333318,2.315,0.3888888888888889,0.1
7.572222222222207,2.315,0.3888888888888889,0.1
7.611111111111096,2.315,0.3888888888888889,0.1
7.649999999999984,2.315,0.3888888888888889,0.1
7.688888888888873,2.315,0.3888888888888889,0.1
7.727777777777762,2.315,0.3888888888888889,0.1
7.766666666666651,2.315,0.3888888888888889,0.1
7.805555555555539,2.315,0.3888888888888889,0.1
7.844444444444428,2.315,0.3888888888888889,0.1
7.883333333333317,2.315,0.3888888888888889,0.1
7.922222222222206,2.315,0.3888888888888889,0.1
7.961111111111094,2.315,0.3888888888888889,0.1
7.999999999999983,2.315,0.3888888888888889,0.1
8.038888888888872,2.315,0.3888888888888889,0.1
8.077777777777762,2.315,0.3888888888888889,0.1
8.116666666666651,2.315,0.3888888888888889,0.1
8.15555555555554,2.315,0.3888888888888889,0.1
8.19444444444443,2.315,0.3888888888888889,0.1
8.23333333333332,2.315,0.3888888888888889,0.1
8.27222222222221,2.315,0.3888888888888889,0.1
8.3111111111111,2.315,0.3888888888888889,0.1
8.349999999999989,2.315,0.3888888888888889,0.1
8.388888888888879,2.315,0.3888888888888889,0.1
8.427777777777768,2.315,0.3888888888888889,0.1
8.466666666666658,2.315,0.3888888888888889,0.1
8.505555555555548,2.315,0.3888888888888889,0.1
8.544444444444437,2.315,0.3888888888888889,0.1
8.583333333333327,2.315,0.3888888888888889,0.1
8.622222222222216,2.315,0.3888888888888889,0.1
8.661111111111106,2.315,0.3888888888888889,0.1
8.699999999999996,1.661,0.3888888888888889,0.1
8.738888888888885,1.661,0.3888888888888889,0.1
8.777777777777775,1.661,0.3888888888888889,0.1
8.816666666666665,1.661,0.3888888888888889,0.1
8.855555555555554,1.661,0.3888888888888889,0.1
8.894444444444444,1.661,0.3888888888888889,0.1
8.933333333333334,1.661,0.3888888888888889,0.1
8.972222222222223,1.661,0.3888888888888889,0.1
9.011111111111113,1.661,0.3888888888888889,0.1
9.050000000000002,1.661,0.3888888888888889,0.1
9.088888888888892,1.661,0.3888888888888889,0.1
9.127777777777782,1.661,0.3888888888888889,0.1
9.166666666666671,1.661,0.3888888888888889,0.1
9.205555555555561,1.661,0.3888888888888889,0.1
9.24444444444445,1.661,0.3888888888888889,0.1
9.28333333333334,1.661,0.3888888888888889,0.1
9.32222222222223,1.661,0.3888888888888889,0.1
